ID,OrgstructureID,E_COMPANY,E_BRANCH,E_UNIT,E_DIVISION,E_DEPARTMENT,E_TEAM,E_SECTION,E_OU_L8,E_OU_L9,E_OU_L10,E_OU_L11,E_OU_L12,E_COMPANY_CODE,E_BRANCH_CODE,E_UNIT_CODE,E_DIVISION_CODE,E_DEPARTMENT_CODE,E_TEAM_CODE,E_SECTION_CODE,E_OU_L8_CODE,E_OU_L9_CODE,E_OU_L10_CODE,E_OU_L11_CODE,E_OU_L12_CODE,ServerUpdate,ServerCreate,UserUpdate,UserCreate,DateCreate,DateUpdate,UserLockID,DateLock,IsDelete,IPCreate,IPUpdate,E_COMPANY_E,E_BRANCH_E,E_UNIT_E,E_DIVISION_E,E_DEPARTMENT_E,E_TEAM_E,E_SECTION_E,SortID,OrgParent1,OrgParent2,OrgParentCode1,OrgParentCode2,OrgParentEN1,OrgParentEN2
1CFA9B35-2D66-44D7-BE0A-FC2E49BECE03,869E28AC-1962-43DD-A2A3-B0515C6C787E,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Ban An Ninh,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,390001,340013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,NULL,NULL,NULL,3700377,Văn phòng Chi nhánh Đà Nẵng,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,390001,340000,NULL,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
0EAD0E2C-E807-409D-A816-FC44F0A41C9C,25A828EF-4BC0-437B-80E4-9BB12FA2ECD8,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Bộ phận Kho,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,390001,340003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,NULL,NULL,NULL,3700233,Văn phòng Chi nhánh Đà Nẵng,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,390001,340000,NULL,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
714BDA07-2DED-4136-AD91-FC4761D32806,31E38556-A64F-4652-8681-537020698DB5,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Khâu Kỹ thuật CBSX,BP. Kỹ Thuật May,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,600000,631000,631004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699667,Khâu Kỹ thuật CBSX,Khối SX May,631000,630000,NULL,NULL
F20EBE49-1DC0-4538-9B77-FC4E119833D0,DDD314FB-9E7A-4471-AE91-CEDC2AFDAF84,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 01,Chuyền may,Chuyền 09,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,299000,299002,299092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700598,Chuyền may,Xưởng may 01,299002,299000,NULL,NULL
D1DA2A26-350E-4185-BFD8-FC981DD954DE,E9247A66-CC11-4C88-A0C6-A920FF810180,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng Kế hoạch,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P02,P02300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3700324,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,FC_P02,PY,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN
A5509799-F167-4E5D-B5DB-FCDB46AADC7C,62CB0479-119C-4F65-82D2-7EF1A34EC13D,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận Quản lý chất lượng ( BP. QC ) ,QC Thành phẩm,QC thành phẩm B,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_270000,271200,271202,271222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,3700006,QC Thành phẩm,Bộ phận Quản lý chất lượng ( BP. QC ) ,271202,271200,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ
574B8E41-8B9E-447B-88A8-FCE3DAB40220,2CFD4B0F-E414-40CF-B9EB-12D758AAE3FF,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Bộ phận Kỹ thuật,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_470000,470400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,Nhà máy May Xu?t kh?u Phong Phú Ðà N?ng B,NULL,NULL,3699166,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,FC_470000,340000,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,CHI NHÁNH TP ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ 
2D9C5D62-E885-4134-92C3-FCF775A876CF,6E91AA9F-9A8B-4660-A4D5-40BE8A70555A,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà Máy Wash Đà Nẵng A,Bộ phận WASH ,Wash B,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,340000,FC_390000,391500,391502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH TP ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ ,CHI NHÁNH TP. ÐÀ N?NG - CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,3699533,Bộ phận WASH ,Nhà Máy Wash Đà Nẵng A,391500,FC_390000,NULL,CHI NHÁNH TP. ĐÀ NẴNG - CÔNG TY CP QUỐC TẾ PHONG PHÚ
37B137B9-3F6C-467F-8864-FD4823E0086E,82FE7B98-354D-4519-8EF4-4562E37701E1,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Chuyền may,Chuyền may mẫu B,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_230000,231000,231039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699572,Chuyền may,Nhà máy may Jeans Xuất Khẩu,231000,FC_230000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
1CEC8E30-FE69-433B-B2D5-FD49AFCE925E,326C8497-EEF4-4277-BD6C-AA2CDEE0B83F,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy May HNC,Bộ phận chuyền may,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HNC,FC_940003,940001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700334,Nhà máy May HNC,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,FC_940003,FC_HNC,NULL,NULL
66513142-64CB-4602-95D5-FD6DEEC76AE2,75161674-0A99-4F86-88B7-8AEBAF05721D,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,KT Triển khai,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,641015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700105,P. Kỹ Thuật,Khối nghiệp vụ,641010,641000,NULL,NULL
84FFF64D-F080-4BBA-BDB6-FD6EA59820D8,7218FAA9-15EE-49E6-A05E-B73592099413,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hà Nội - Công ty Cổ phần Vinatex quốc tế,Nhóm Kinh doanh 11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJHN,920004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700427,Chi nhánh Hà Nội - Công ty Cổ phần Vinatex quốc tế,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,VTJHN,VTJ,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ
F036BD9B-9B42-49C7-AE7F-FD6F845EC863,21E290C5-1261-4D6D-ACA7-DACBD7C9FA4F,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Phòng Material Sourcing & Quality Control,Bộ phận sourcing,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,0,570000,510030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,CÔNG TY C? PH?N QU?C T? PHONG PHÚ,NULL,NULL,3700695,Phòng Material Sourcing & Quality Control,Khối Văn Phòng,570000,0,CÔNG TY CỔ PHẦN QUỐC TẾ PHONG PHÚ,CÔNG TY CP QUỐC TẾ PHONG PHÚ
7F8EBD08-3EE0-49D3-B23B-FD811AEF42A2,C2F0C53D-AA4D-41F9-8146-8438E1C2867D,PHONG PHÚ GROUP,NULL,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,NULL,Chuyền may,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,320000,NULL,321000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,NULL,3700057,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,CÔNG TY CP QUỐC TẾ PHONG PHÚ,320000,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
1F16F772-4769-4D2A-AEB2-FD84B560EB97,C9F70892-71B7-435B-A856-993A8474FC26,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,Chuyền may,Chuyền 17,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,290000,291000,291017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ NHÀ MÁY MAY XK PHONG PHÚ – LONG AN ,NULL,NULL,NULL,3700217,Chuyền may,Nhà máy may xuất khẩu Phong Phú Long An - Công ty CPQT Phong Phú,291000,290000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ NHÀ MÁY MAY XK PHONG PHÚ – LONG AN 
7C47A759-5F9D-4D8A-8999-FDFCDCF8050B,38EC49C6-19B3-4668-9E28-83AAA30331E4,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Chuyền may,Chuyền 1,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,300000,301000,301001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XU?T KH?U PHONG PHÚ  NHA TRANG ,NULL,NULL,NULL,3700049,Chuyền may,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,301000,300000,NULL,CHI NHÁNH CÔNG TY CP QT PHONG PHÚ - NM MAY XUẤT KHẨU PHONG PHÚ  NHA TRANG 
AFEF150E-76D4-4425-BC9C-FE05047A56E3,4B7C8592-67ED-4CA4-9E7E-05B74621B4C2,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN CÔNG NGHỆ WASH HNC,Nhà máy Wash HNC,Bộ phận quản lý chất lượng,QC Inline,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_HNC,940002,707000,707020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699067,Bộ phận quản lý chất lượng,Nhà máy Wash HNC,707000,940002,NULL,NULL
A6AF6D96-69E5-4737-9FF9-FE2109448F0C,4B1D2080-3FFC-4342-959B-67D17790DA0E,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 01,Chuyền may,Chuyền 04,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,299000,299002,299042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699834,Chuyền may,Xưởng may 01,299002,299000,NULL,NULL
86F41575-2602-49C2-BC6C-FE33A337F275,FB2736CC-6C41-41D2-BAAF-BE98F0B4B7F6,PHONG PHÚ GROUP,NULL,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,QA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_VTF,935000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700481,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,PHONG PHÚ GROUP,FC_VTF,PPG,NULL,
E2F71782-4CFD-4AFD-8458-FE649F44D516,3B5CE8CE-BA06-47D2-B0CD-99473A140828,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Nhà máy may Vinatex Quốc Tế Sài Gòn,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_320000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,CHI NHÁNH TP.HCM – CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,3700218,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,PHONG PHÚ GROUP,VTJ,PPG,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,
8F061B55-781A-41FE-A4DD-FE746AA9501B,08318F49-C8DE-4992-B089-694E2AC505E2,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Nhà máy Dệt 1,Ngành Điện,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJÐN,581400,581440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699847,Nhà máy Dệt 1,Chi nhánh VTJ TP. Đà Nẵng,581400,VTJÐN,NULL,NULL
F36B103E-3257-4B2E-8FF7-FE8351E9B562,823D9B3C-953C-4E68-9DA2-63FA83060746,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,Chuyền May,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PY,FC_P03,P04700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N Ð?U TU QU?C T? PHONG PHÚ - PHÚ YÊN,NULL,NULL,NULL,NULL,3699806,Chuyền May,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P04700,FC_P03,NULL,NULL
C8AC32DA-7E70-4755-BE1A-FF10382A2F6E,550C135E-FB66-4F1F-ACFE-1A9ACE40982C,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hải Phòng - Công ty Cổ phần Vinatex Quốc tế,Chuyền may,Chuyền 09,Cụm lót 9,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_350000,352000,352007,352017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699230,Chuyền 09,Chuyền may,352007,352000,NULL,NULL
5B295E00-FC24-42C8-9646-FF1D6EE16609,F7043B1A-6D44-4C44-907B-319B38CF5E21,PHONG PHÚ GROUP,NULL,CÔNG TY TNHH MTV DỆT VẢI QUỐC TẾ PHONG PHÚ,Xưởng Hoàn tất,Tổ hành chính hoàn tất,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,FC_PPF,916000,916001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3699399,Xưởng Hoàn tất,CÔNG TY TNHH MTV DỆT VẢI QUỐC TẾ PHONG PHÚ,916000,FC_PPF,NULL,NULL
75EBE3E4-FE8B-4984-AD5D-FF1F9AA34363,0E57BE40-4D7A-4DB4-9583-279AE360B1DC,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm R&D,Test order,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_610000,610002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,NULL,NULL,NULL,NULL,3699328,Trung tâm R&D,CÔNG TY CP QUỐC TẾ PHONG PHÚ,FC_610000,PPJ,NULL,
DA551863-3351-498B-87AF-FF3A8E1717BB,957251BB-97B2-45EC-9654-69D9B490E969,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Phòng Cơ điện,Bộ phận Cơ,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJÐN,581100,581120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699854,Phòng Cơ điện,Chi nhánh VTJ TP. Đà Nẵng,581100,VTJÐN,NULL,NULL
F39D7E07-8368-43FB-B114-FF4767233468,D458A09D-A555-40DE-8653-B3DD0FF98928,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng May Mẫu,Chuyền may,Chuyền 1,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_220000,221000,221001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700403,Chuyền may,Xưởng May Mẫu,221000,FC_220000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
4A769552-5BB0-44BF-B2DA-65A00944BB79,03806146-93F7-4030-A4D9-685652688E8D,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 02,Bộ phận Hoàn tất,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,FC_290000,292001,291031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3699838,Xưởng may 02,Công ty Cổ phần Vinatex Hoàng Mai,292001,FC_290000,NULL,NULL
30ABF465-B424-45F9-AC27-65B22FF81611,EC5AEA27-65F1-45E3-A0D9-C45F72B7F553,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,NULL,Bộ phận Quản lý chất lượng (BP.QC),QC thành phẩm ca A,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,TIC,NULL,T80000,T80003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,3700522,Bộ phận Quản lý chất lượng (BP.QC),CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,T80000,TIC,NULL,NULL
0836330C-D685-42E2-9708-65DCF82348A3,1E437714-11A2-462D-A819-C066E97F682F,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Nhà máy Dệt 1,Xưởng Dệt,Tổ Kiểm tra chất lượng vải,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJÐN,581400,581430,581432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700499,Xưởng Dệt,Nhà máy Dệt 1,581430,581400,NULL,NULL
0469A434-3DC2-447E-8ADB-65E7BFFE6A9C,D2CD5BA6-2202-4389-BE2F-734EDB495C94,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Chuyền may,Chuyền 1,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,FC_230000,231000,231011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3699932,Chuyền may,Nhà máy may Jeans Xuất Khẩu,231000,FC_230000,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ
75B3B197-0C0F-4B36-B4EA-663F368FE9BD,3051D9C7-E5A9-47CE-8BF5-82D708045610,PHONG PHÚ GROUP,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hà Nội - Công ty Cổ phần Vinatex quốc tế,Phòng QA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,VTJ,VTJHN,920006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,CÔNG TY C? PH?N VINATEX QU?C T?,NULL,NULL,NULL,NULL,3700042,Chi nhánh Hà Nội - Công ty Cổ phần Vinatex quốc tế,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,VTJHN,VTJ,NULL,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ
099523A3-4469-4A86-8BA8-665EBF614457,1E1CFFDA-4973-4B57-A59A-A7B1BD1C6726,PHONG PHÚ GROUP,NULL,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú - Thủ Đức,Bộ phận Kho,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PPG,NULL,PPJ,250000,250700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,,CÔNG TY CP QU?C T? PHONG PHÚ,NULL,NULL,NULL,3700315,Trung tâm hoàn tất Phong Phú - Thủ Đức,CÔNG TY CP QUỐC TẾ PHONG PHÚ,250000,PPJ,CÔNG TY CP QUỐC TẾ PHONG PHÚ,
